window_id,ticker,from_date,to_date,status,http_status,article_count,retrieved_at_utc,raw_file,error_kind
window_ae45b3500f33a0b2,NVDA,2026-03-25,2026-03-26,split_potential_truncation,200,247,2026-09-14T15:33:37Z,raw/responses/NVDA/2026-03-25_2026-03-26.json,
window_8526cb54800fe59c,NVDA,2026-03-25,2026-03-28,split_potential_truncation,200,250,2026-09-14T15:33:36Z,raw/responses/NVDA/2026-03-25_2026-03-28.json,
window_1a85d651c17fa920,NVDA,2026-03-25,2026-03-31,split_potential_truncation,200,247,2026-09-14T15:29:34Z,raw/responses/NVDA/2026-03-25_2026-03-31.json,
window_52f361dfc5aa9130,NVDA,2026-03-26,2026-03-26,success,200,203,2026-09-14T15:33:39Z,raw/responses/NVDA/2026-03-26_2026-03-26.json,
window_27009b17c9d96d03,NVDA,2026-03-27,2026-03-28,success,200,231,2026-09-14T15:33:40Z,raw/responses/NVDA/2026-03-27_2026-03-28.json,
window_8b468677e6919c2a,NVDA,2026-03-29,2026-03-29,success,200,96,2026-09-14T15:33:44Z,raw/responses/NVDA/2026-03-29_2026-03-29.json,
window_e3d7f4588109a895,NVDA,2026-03-29,2026-03-30,split_potential_truncation,200,248,2026-09-14T15:33:43Z,raw/responses/NVDA/2026-03-29_2026-03-30.json,
window_0dd20a25bdfb81a7,NVDA,2026-03-29,2026-03-31,split_potential_truncation,200,247,2026-09-14T15:33:42Z,raw/responses/NVDA/2026-03-29_2026-03-31.json,
window_fdaa6a471832e3ff,NVDA,2026-03-30,2026-03-30,success,200,185,2026-09-14T15:33:45Z,raw/responses/NVDA/2026-03-30_2026-03-30.json,
window_83297a2673ddff1d,NVDA,2026-03-31,2026-03-31,success,200,208,2026-09-14T15:33:46Z,raw/responses/NVDA/2026-03-31_2026-03-31.json,
window_84af7d18ce480bca,NVDA,2026-04-01,2026-04-01,success,200,209,2026-09-14T15:33:50Z,raw/responses/NVDA/2026-04-01_2026-04-01.json,
window_f41bde156774166b,NVDA,2026-04-01,2026-04-02,split_potential_truncation,200,246,2026-09-14T15:33:48Z,raw/responses/NVDA/2026-04-01_2026-04-02.json,
window_ede4d6fefc7a3936,NVDA,2026-04-01,2026-04-04,split_potential_truncation,200,245,2026-09-14T15:33:47Z,raw/responses/NVDA/2026-04-01_2026-04-04.json,
window_04d42e1c21afda37,NVDA,2026-04-01,2026-04-07,split_potential_truncation,200,249,2026-09-14T15:29:35Z,raw/responses/NVDA/2026-04-01_2026-04-07.json,
window_d86fcfee84ade451,NVDA,2026-04-02,2026-04-02,success,200,125,2026-09-14T15:33:51Z,raw/responses/NVDA/2026-04-02_2026-04-02.json,
window_b0942d72141918fd,NVDA,2026-04-03,2026-04-04,success,200,229,2026-09-14T15:33:52Z,raw/responses/NVDA/2026-04-03_2026-04-04.json,
window_0f018f6c6e0e8f32,NVDA,2026-04-05,2026-04-05,success,200,84,2026-09-14T15:33:55Z,raw/responses/NVDA/2026-04-05_2026-04-05.json,
window_557c045c3f4035d8,NVDA,2026-04-05,2026-04-06,split_potential_truncation,200,248,2026-09-14T15:33:54Z,raw/responses/NVDA/2026-04-05_2026-04-06.json,
window_c22ce9488f581c43,NVDA,2026-04-05,2026-04-07,split_potential_truncation,200,249,2026-09-14T15:33:53Z,raw/responses/NVDA/2026-04-05_2026-04-07.json,
window_bfbd322a2bbf74bb,NVDA,2026-04-06,2026-04-06,success,200,166,2026-09-14T15:33:56Z,raw/responses/NVDA/2026-04-06_2026-04-06.json,
window_52c7555078b01bd5,NVDA,2026-04-07,2026-04-07,success,200,169,2026-09-14T15:33:57Z,raw/responses/NVDA/2026-04-07_2026-04-07.json,
window_6999d54d5e28ad36,NVDA,2026-04-08,2026-04-08,success,200,191,2026-09-14T15:34:01Z,raw/responses/NVDA/2026-04-08_2026-04-08.json,
window_17849b8b303d57f2,NVDA,2026-04-08,2026-04-09,split_potential_truncation,200,249,2026-09-14T15:33:59Z,raw/responses/NVDA/2026-04-08_2026-04-09.json,
window_63435f2aa41a2fb5,NVDA,2026-04-08,2026-04-11,split_potential_truncation,200,250,2026-09-14T15:33:58Z,raw/responses/NVDA/2026-04-08_2026-04-11.json,
window_259427f6e4a1bc5a,NVDA,2026-04-08,2026-04-14,split_potential_truncation,200,248,2026-09-14T15:29:36Z,raw/responses/NVDA/2026-04-08_2026-04-14.json,
window_b3a0813becc4fd64,NVDA,2026-04-09,2026-04-09,success,200,189,2026-09-14T15:34:02Z,raw/responses/NVDA/2026-04-09_2026-04-09.json,
window_7fc4b87774e84e7a,NVDA,2026-04-10,2026-04-10,success,200,172,2026-09-14T15:34:04Z,raw/responses/NVDA/2026-04-10_2026-04-10.json,
window_323f3459ca626c6f,NVDA,2026-04-10,2026-04-11,split_potential_truncation,200,250,2026-09-14T15:34:03Z,raw/responses/NVDA/2026-04-10_2026-04-11.json,
window_c1d87e464da46021,NVDA,2026-04-11,2026-04-11,success,200,99,2026-09-14T15:34:05Z,raw/responses/NVDA/2026-04-11_2026-04-11.json,
window_e7886f54b6db149d,NVDA,2026-04-12,2026-04-12,success,200,108,2026-09-14T15:34:08Z,raw/responses/NVDA/2026-04-12_2026-04-12.json,
window_e194c378422f2b60,NVDA,2026-04-12,2026-04-13,split_potential_truncation,200,249,2026-09-14T15:34:07Z,raw/responses/NVDA/2026-04-12_2026-04-13.json,
window_adb95a6ac7e38acd,NVDA,2026-04-12,2026-04-14,split_potential_truncation,200,248,2026-09-14T15:34:06Z,raw/responses/NVDA/2026-04-12_2026-04-14.json,
window_91709b64052c023c,NVDA,2026-04-13,2026-04-13,success,200,173,2026-09-14T15:34:09Z,raw/responses/NVDA/2026-04-13_2026-04-13.json,
window_07e428f2b4761570,NVDA,2026-04-14,2026-04-14,success,200,194,2026-09-14T15:34:11Z,raw/responses/NVDA/2026-04-14_2026-04-14.json,
window_26674531e99861b5,NVDA,2026-04-15,2026-04-15,success,200,199,2026-09-14T15:34:14Z,raw/responses/NVDA/2026-04-15_2026-04-15.json,
window_483a117b947a492a,NVDA,2026-04-15,2026-04-16,split_potential_truncation,200,250,2026-09-14T15:34:13Z,raw/responses/NVDA/2026-04-15_2026-04-16.json,
window_b9a81d3c9abe9620,NVDA,2026-04-15,2026-04-18,split_potential_truncation,200,250,2026-09-14T15:34:12Z,raw/responses/NVDA/2026-04-15_2026-04-18.json,
window_085e12fe9e5b7e50,NVDA,2026-04-15,2026-04-21,split_potential_truncation,200,250,2026-09-14T15:29:37Z,raw/responses/NVDA/2026-04-15_2026-04-21.json,
window_37ea93fc6ebe09dc,NVDA,2026-04-16,2026-04-16,success,200,192,2026-09-14T15:34:15Z,raw/responses/NVDA/2026-04-16_2026-04-16.json,
window_c4e47c97a57dcc82,NVDA,2026-04-17,2026-04-18,success,200,230,2026-09-14T15:34:16Z,raw/responses/NVDA/2026-04-17_2026-04-18.json,
window_b0437473ab5443d5,NVDA,2026-04-19,2026-04-20,success,200,225,2026-09-14T15:34:18Z,raw/responses/NVDA/2026-04-19_2026-04-20.json,
window_96c5d0f06e2f8906,NVDA,2026-04-19,2026-04-21,split_potential_truncation,200,250,2026-09-14T15:34:17Z,raw/responses/NVDA/2026-04-19_2026-04-21.json,
window_776592db4cf26148,NVDA,2026-04-21,2026-04-21,success,200,153,2026-09-14T15:34:19Z,raw/responses/NVDA/2026-04-21_2026-04-21.json,
window_78e501618ee5f7f3,NVDA,2026-04-22,2026-04-22,success,200,157,2026-09-14T15:34:23Z,raw/responses/NVDA/2026-04-22_2026-04-22.json,
window_353c02a82c5db688,NVDA,2026-04-22,2026-04-23,split_potential_truncation,200,249,2026-09-14T15:34:22Z,raw/responses/NVDA/2026-04-22_2026-04-23.json,
window_593a3f112c88306c,NVDA,2026-04-22,2026-04-25,split_potential_truncation,200,249,2026-09-14T15:34:20Z,raw/responses/NVDA/2026-04-22_2026-04-25.json,
window_c0313c218211b76f,NVDA,2026-04-22,2026-04-28,split_potential_truncation,200,248,2026-09-14T15:29:38Z,raw/responses/NVDA/2026-04-22_2026-04-28.json,
window_0f093007a5080de2,NVDA,2026-04-23,2026-04-23,success,200,163,2026-09-14T15:34:24Z,raw/responses/NVDA/2026-04-23_2026-04-23.json,
window_085cffb47fecd7fb,NVDA,2026-04-24,2026-04-24,success,200,177,2026-09-14T15:34:26Z,raw/responses/NVDA/2026-04-24_2026-04-24.json,
window_5aaef378e0330b61,NVDA,2026-04-24,2026-04-25,split_potential_truncation,200,249,2026-09-14T15:34:25Z,raw/responses/NVDA/2026-04-24_2026-04-25.json,
window_3a1a7b2670e3f773,NVDA,2026-04-25,2026-04-25,success,200,89,2026-09-14T15:34:27Z,raw/responses/NVDA/2026-04-25_2026-04-25.json,
window_1319ce9a40ac6a2a,NVDA,2026-04-26,2026-04-26,success,200,67,2026-09-14T15:34:30Z,raw/responses/NVDA/2026-04-26_2026-04-26.json,
window_026fcb97564f378a,NVDA,2026-04-26,2026-04-27,split_potential_truncation,200,248,2026-09-14T15:34:29Z,raw/responses/NVDA/2026-04-26_2026-04-27.json,
window_fcd3e8e4e3105775,NVDA,2026-04-26,2026-04-28,split_potential_truncation,200,248,2026-09-14T15:34:28Z,raw/responses/NVDA/2026-04-26_2026-04-28.json,
window_67949bbccbb492a3,NVDA,2026-04-27,2026-04-27,success,200,181,2026-09-14T15:34:32Z,raw/responses/NVDA/2026-04-27_2026-04-27.json,
window_d97e793117533f22,NVDA,2026-04-28,2026-04-28,success,200,177,2026-09-14T15:34:33Z,raw/responses/NVDA/2026-04-28_2026-04-28.json,
window_6395973cfd5b8b65,NVDA,2026-04-29,2026-04-29,success,200,180,2026-09-14T15:34:35Z,raw/responses/NVDA/2026-04-29_2026-04-29.json,
window_dbcc0c0f42f3d254,NVDA,2026-04-29,2026-04-30,split_potential_truncation,200,248,2026-09-14T15:34:34Z,raw/responses/NVDA/2026-04-29_2026-04-30.json,
window_fa3f5fb486451cb8,NVDA,2026-04-29,2026-05-01,split_potential_truncation,200,249,2026-09-14T15:29:40Z,raw/responses/NVDA/2026-04-29_2026-05-01.json,
window_64b164fad5f9fc28,NVDA,2026-04-30,2026-04-30,success,200,175,2026-09-14T15:34:36Z,raw/responses/NVDA/2026-04-30_2026-04-30.json,
window_ff664fa49703a979,NVDA,2026-05-01,2026-05-01,success,200,168,2026-09-14T15:34:37Z,raw/responses/NVDA/2026-05-01_2026-05-01.json,
window_97c88b1a27994169,TSM,2025-10-01,2025-10-07,success,200,11,2026-09-14T15:30:18Z,raw/responses/TSM/2025-10-01_2025-10-07.json,
window_4a6c4c21b1aac25b,TSM,2025-10-08,2025-10-14,success,200,36,2026-09-14T15:30:19Z,raw/responses/TSM/2025-10-08_2025-10-14.json,
window_6ff00e9d6189604b,TSM,2025-10-15,2025-10-21,success,200,57,2026-09-14T15:30:20Z,raw/responses/TSM/2025-10-15_2025-10-21.json,
window_5b86637b326d7681,TSM,2025-10-22,2025-10-28,success,200,19,2026-09-14T15:30:21Z,raw/responses/TSM/2025-10-22_2025-10-28.json,
window_b7e415aecf8c170b,TSM,2025-10-29,2025-11-04,success,200,35,2026-09-14T15:30:22Z,raw/responses/TSM/2025-10-29_2025-11-04.json,
window_fb22b6adb7e5a235,TSM,2025-11-05,2025-11-11,success,200,33,2026-09-14T15:30:23Z,raw/responses/TSM/2025-11-05_2025-11-11.json,
window_c4aab1ef2430c82e,TSM,2025-11-12,2025-11-18,success,200,25,2026-09-14T15:30:25Z,raw/responses/TSM/2025-11-12_2025-11-18.json,
window_eb0c5ade53f9584b,TSM,2025-11-19,2025-11-25,success,200,23,2026-09-14T15:30:26Z,raw/responses/TSM/2025-11-19_2025-11-25.json,
window_0ef7647c7373aa6b,TSM,2025-11-26,2025-12-02,success,200,15,2026-09-14T15:30:27Z,raw/responses/TSM/2025-11-26_2025-12-02.json,
window_4a433ee33cfd19d1,TSM,2025-12-03,2025-12-09,success,200,20,2026-09-14T15:30:28Z,raw/responses/TSM/2025-12-03_2025-12-09.json,
window_e32f1c8e72387d3f,TSM,2025-12-10,2025-12-16,success,200,25,2026-09-14T15:34:49Z,raw/responses/TSM/2025-12-10_2025-12-16.json,
window_78503a01a9b97dcf,TSM,2025-12-17,2025-12-23,success,200,22,2026-09-14T15:34:50Z,raw/responses/TSM/2025-12-17_2025-12-23.json,
window_24a84732fb9163b3,TSM,2025-12-24,2025-12-30,success,200,13,2026-09-14T15:34:51Z,raw/responses/TSM/2025-12-24_2025-12-30.json,
window_dc449bbc037c98ae,TSM,2025-12-31,2026-01-06,success,200,29,2026-09-14T15:34:52Z,raw/responses/TSM/2025-12-31_2026-01-06.json,
window_ef9c7c518b05176c,TSM,2026-01-07,2026-01-13,success,200,37,2026-09-14T15:34:54Z,raw/responses/TSM/2026-01-07_2026-01-13.json,
window_f97d776a7d592212,TSM,2026-01-14,2026-01-20,success,200,80,2026-09-14T15:34:55Z,raw/responses/TSM/2026-01-14_2026-01-20.json,
window_818228db2c65660b,TSM,2026-01-21,2026-01-27,success,200,33,2026-09-14T15:34:56Z,raw/responses/TSM/2026-01-21_2026-01-27.json,
window_1b724882eaa51aed,TSM,2026-01-28,2026-02-03,success,200,31,2026-09-14T15:34:57Z,raw/responses/TSM/2026-01-28_2026-02-03.json,
window_67139e016ba5316f,TSM,2026-02-04,2026-02-10,success,200,36,2026-09-14T15:34:58Z,raw/responses/TSM/2026-02-04_2026-02-10.json,
window_d43fd66b931379f1,TSM,2026-02-11,2026-02-17,success,200,27,2026-09-14T15:34:59Z,raw/responses/TSM/2026-02-11_2026-02-17.json,
window_49c42bfa0248d7f5,TSM,2026-02-18,2026-02-24,success,200,29,2026-09-14T15:35:00Z,raw/responses/TSM/2026-02-18_2026-02-24.json,
window_0d8c02105fb3d835,TSM,2026-02-25,2026-03-03,success,200,29,2026-09-14T15:35:01Z,raw/responses/TSM/2026-02-25_2026-03-03.json,
window_c748a286c97d532d,TSM,2026-03-04,2026-03-10,success,200,47,2026-09-14T15:35:02Z,raw/responses/TSM/2026-03-04_2026-03-10.json,
window_feab8bcf98a249d4,TSM,2026-03-11,2026-03-17,success,200,34,2026-09-14T15:35:04Z,raw/responses/TSM/2026-03-11_2026-03-17.json,
window_ec0bab8dd6cdada5,TSM,2026-03-18,2026-03-24,success,200,21,2026-09-14T15:35:05Z,raw/responses/TSM/2026-03-18_2026-03-24.json,
window_6025e663ea0009de,TSM,2026-03-25,2026-03-31,success,200,37,2026-09-14T15:35:06Z,raw/responses/TSM/2026-03-25_2026-03-31.json,
window_5ecaef8c22733c90,TSM,2026-04-01,2026-04-07,success,200,21,2026-09-14T15:35:07Z,raw/responses/TSM/2026-04-01_2026-04-07.json,
window_ae11c64d13e3192f,TSM,2026-04-08,2026-04-14,success,200,37,2026-09-14T15:35:08Z,raw/responses/TSM/2026-04-08_2026-04-14.json,
window_e870a8686efd83dc,TSM,2026-04-15,2026-04-21,success,200,73,2026-09-14T15:35:09Z,raw/responses/TSM/2026-04-15_2026-04-21.json,
window_abf7909d8faa0312,TSM,2026-04-22,2026-04-28,success,200,34,2026-09-14T15:35:10Z,raw/responses/TSM/2026-04-22_2026-04-28.json,
window_8f6404cb4acdf742,TSM,2026-04-29,2026-05-01,success,200,16,2026-09-14T15:35:11Z,raw/responses/TSM/2026-04-29_2026-05-01.json,
